Timestamp,PPI
2905.8293165,798
2906.8302117,777
2907.8315325,809
2908.8321984,770
2909.8331604,752
2910.8338921,782
2911.8348899,812
2912.8354696,768
2913.8365602,843
2914.8373858,815
2915.8387586,849
2916.8401675,801
2917.8412947,807
2918.8425085,836
2919.8448355,813
2920.8458408,826
2921.8463544,755
2922.8475549,822
2923.8487985,757
2924.8496263,845
2925.8499477,774
2926.8506249,798
2927.8511359,783
2928.8520364,771
2929.8545339,800
2930.8551771,791
2931.8564296,753
2932.8570836,847
2933.8583685,766
2934.8594298,826
2935.8601531,840
2936.8610536,809
2937.8619294,780
2938.8633236,833
2939.864239,766
2940.8651592,791
2941.8662308,762
2942.8671953,833
2943.8681902,833
2944.8691072,849
2945.8704028,750
2946.8713856,787
2947.8721166,820
2948.8725955,796
2949.8731765,792
2950.8741722,780
2951.8750867,796
2952.8758605,821
2953.8771686,839
2954.8782396,809
2955.8794718,754
2956.8805059,850
2957.8812352,758
2958.8823202,765
2959.8827978,760
2960.8840726,840
2961.8850692,826
2962.8860056,770
2963.8872292,816
2964.888394,782
2965.8894688,788
2966.8906891,785
2967.8917184,804
2968.8924528,764
2969.8936408,772
2970.8940753,801
2971.8952401,789
2972.8963107,809
2973.8976473,815
2974.8985217,850
2975.899609,810
2976.9006102,809
2977.9015776,817
2978.9025262,761
2979.9029185,764
2980.9035205,846
2981.9052844,849
2982.9062798,795
2983.9073664,810
2984.9088367,783
2985.9097984,767
2986.9110387,764
2987.9120022,845
2988.9132502,835
2989.9137659,761
2990.9149562,812
2991.9160723,806
2992.9175933,781
2993.9186026,826
2994.9192524,788
2995.9205253,840
2996.9212957,806
2997.9221463,759
2998.9227559,838
2999.9231506,799
3000.9238328,750
3001.925011,827
3002.9259277,842
3003.9267951,835
3004.9277847,832
3005.9287373,826
3006.9296124,793
3007.9301083,770
3008.9315137,767
3009.9324202,822
3010.9330464,811
3011.9334881,764
3012.9345426,765
3013.9358741,755
3014.9369554,809
3015.9383966,850
3016.9398679,758
3017.9407172,772
3018.9417376,759
3019.9434417,782
3020.9444458,750
3021.9456561,802
3022.9468849,759
3023.9479165,788
3024.9491447,783
3025.9498997,759
3026.9507201,830
3027.9512542,824
3028.9525105,808
3029.9534653,788
3030.9541619,839
3031.9554182,844
3032.9562034,784
3033.9573406,845
3034.9581854,795
3035.9590547,833
3036.9601771,830
3037.9612286,772
3038.9622205,767
3039.9627608,807
3040.9633125,841
3041.9642475,779
3042.9651603,783
3043.9659824,790
3044.9667742,843
3045.9676643,774
3046.9688256,787
3047.9702007,829
3048.9714363,765
3049.9723115,841
3050.9732181,848
3051.9743243,839
3052.9759841,786
3053.9771524,836
3054.978269,819
3055.9791434,845
3056.9803776,804
3057.9812656,847
3058.9825293,819
3059.9835763,803
3060.9845558,781
3061.9853929,810
3062.9863358,846
3063.9870271,835
3064.9876573,775
3065.9883493,791
3066.9891699,792
3067.9897326,754
3068.9906756,842
3069.9915428,762
