Timestamp,PPI
956.6992338,804
957.6999993,829
958.7005059,751
959.7013021,814
960.7018654,785
961.7025902,752
962.703434,776
963.7042139,813
964.7050048,790
965.7054127,772
966.7062395,818
967.7066715,816
968.7070915,752
969.7078227,778
970.7090267,764
971.7096413,773
972.7105266,829
973.7116127,846
974.7126476,788
975.7136046,814
976.7145211,817
977.7153395,796
978.7162141,752
979.7169481,830
980.7177529,753
981.7185393,848
982.7193919,774
983.7201604,764
984.7208328,832
985.7216287,829
986.7224254,758
987.723205,846
988.7237172,765
989.724414,783
990.7248786,754
991.7253443,830
992.725893,790
993.7267743,756
994.7274014,811
995.7280816,825
996.729026,804
997.7298818,752
998.7306527,787
999.7312894,799
1000.7321194,763
1001.7329357,850
1002.7334247,800
1003.7342983,762
1004.7352275,837
1005.7361795,765
1006.7374185,827
1007.7382781,815
1008.7394559,757
1009.740373,798
1010.7410094,768
1011.7418101,763
1012.7429825,795
1013.7434911,762
1014.7442719,814
1015.7446292,817
1016.7449511,798
1017.745622,834
1018.7464382000001,760
1019.7470496,829
1020.7479896,801
1021.7486563,834
1022.7497562,750
1023.7504052,774
1024.7514091,793
1025.7523392,824
1026.7535322,817
1027.7540642,833
1028.7547568,808
1029.755517,840
1030.7567198,797
1031.7575209,758
1032.758013,751
1033.7588042,774
1034.7592482,765
1035.7601245,806
1036.7612288,844
1037.7618205,792
1038.7645604,804
1039.7631148,787
1040.7640283,847
1041.764954,826
1042.7654402,780
1043.7664979,812
1044.7676492,831
1045.768497,791
1046.7693069,796
1047.7701745,763
1048.7734416,829
1049.7799216,818
1050.780446,750
1051.781725,843
1052.7820323,849
1053.7829504,762
1054.7836837,753
1055.7845403,775
1056.785705,807
1057.7868372,823
1058.7874729,788
1059.7883479,771
1060.7891987,808
1061.7899659,799
1062.7912928,810
1063.792023,831
1064.7927706,835
1065.7937159,754
1066.7943169,780
1067.7949598,764
1068.7958186,839
1069.7967004,826
1070.7976746,755
1071.7983277,794
1072.7992639,841
1073.8000298,756
1074.8006613,787
1075.8012781,814
1076.801909,819
1077.8027112,825
1078.803438,803
1079.8045795,840
1080.8058419,809
1081.807065,754
1082.8086624,770
1083.8109937,816
1084.8122045,822
1085.8128982,810
1086.813676,799
1087.8157089,762
1088.8166887,830
1089.8191294,796
1090.8205559,777
1091.8227982,816
1092.8242776,806
1093.8249707,789
1094.8259774,779
1095.8287218,799
1096.8294999,785
1097.8314862,797
1098.8328454,823
1099.8345567,778
1100.8351741,810
1101.8369488,835
1102.838767,850
1103.8402135,766
1104.8411545,788
1105.8420406,786
1106.8432807,763
1107.844558,786
1108.8459157,777
1109.8467275,839
1110.8479775,779
1111.8487224,774
1112.8495044,832
1113.8502121,754
1114.8509881,759
1115.8516801,798
1116.8523573,813
1117.8529722,850
1118.8535055,809
1119.8545229,750
1120.85494,774
1121.8558911,782
1122.8566554,808
1123.8569427,792
1124.8574736,812
1125.8584283,754
1126.859386,765
1127.8606437,845
1128.8614929,754
1129.8623287,841
1130.8633732,813
1131.8640621,810
1132.8647368,788
1133.8655898,750
1134.8668795,766
1135.8677597,765
1136.8685794,817
1137.8691473,824
1138.8697509,800
1139.8706714,826
1140.8716924,813
1141.8723368,834
1142.8729743,845
1143.8732983,779
1144.8739702,762
1145.8746554,837
1146.8751039,808
1147.8760957,789
1148.8770821,813
1149.8780873,837
1150.8791103,799
1151.8803178,750
1152.8813372,789
1153.882363,773
1154.8831354,830
1155.8844519,765
1156.8853281,788
1157.8861571,765
1158.8870016,792
1159.8878677,844
1160.8886293,770
1161.8896413,808
1162.8905148,816
1163.8909653,756
1164.8917512,756
1165.8923296,763
1166.8927826,845
1167.893705,819
1168.8947804,844
1169.8955827,796
1170.8964506,782
1171.896763,813
1172.897402,816
1173.8979876,808
1174.8987542,754
1175.9010503,764
1176.902237,845
1177.9035716,807
1178.9048016,849
1179.9059903,850
1180.9072179,791
1181.9083401,839
1182.9093461,821
1183.9101923,807
1184.9108724,845
1185.9116036,802
1186.9126317,797
1187.9134894,764
1188.9145006,788
1189.9153111,766
1190.9161817,774
1191.9168245,779
1192.9174666,801
1193.9185747,772
1194.9196435,843
1195.9204649,801
1196.921104,753
1197.9215657,802
1198.921872,786
1199.9227157,812
1200.9232909,791
1201.9242564,809
1202.9251485,791
1203.9262458,847
1204.9272086,780
1205.9283265,798
1206.9295607,832
1207.9302621,769
1208.9313112,778
1209.9319082,758
1210.9325507,810
1211.9336183,800
1212.9344708,812
1213.9354634,750
1214.9362239,779
1215.9371642,797
1216.938174,814
1217.9390748,849
1218.9398593,817
1219.941047,812
1220.9417533,768
1221.942618,832
1222.943773,762
1223.9452761,831
1224.9461189,818
1225.9473765,806
1226.9478376,766
1227.9483179,755
1228.9490167,786
1229.9496657,793
1230.9505391,849
1231.9512011,810
1232.952152,847
1233.9532604,786
1234.9540464,780
1235.9553295,822
1236.9561623,831
1237.9573284,780
1238.9579019,841
1239.9587878,792
1240.9596336,841
1241.960288,769
1242.961234,841
1243.9622396,800
1244.9629504,840
1245.9637901,811
1246.9646862,839
1247.965271,814
1248.9661441,812
1249.9665591,791
1250.9675536,803
1251.967947,829
1252.9684761,777
1253.9694063,766
1254.9703055,827
1255.9709204,842
1256.9723327,844
1257.9732378,802
1258.9758973,812
1259.9774465,781
1260.9786743,797
1261.9804659,763
1262.9814791,830
1263.9827018,751
1264.9839207,832
1265.9856772,810
1266.9875725,837
1267.9888763,829
1268.9895439,797
1269.9906207,787
1270.9928426,750
1271.9947259,832
1272.9956457,810
1273.9973586,798
1274.9989649,782
1276.0001176,787
1277.0019803,759
1278.0035491,838
1279.0042525,783
1280.0050866,820
1281.0058323,823
1282.0069363,758
1283.0072995,765
1284.0080726,784
1285.0089013,774
1286.0095739,791
1287.0105976,805
1288.0110924,764
1289.0120234,847
1290.0129675,768
1291.0136925,794
1292.0144522,799
1293.0153613,769
1294.0164597,803
1295.0169491,813
1296.0174339,752
1297.0177731,848
1298.018329,827
1299.019246,789
1300.0199085,834
1301.0210546,772
1302.0219166,828
1303.0229942,774
1304.0238577,807
1305.0246923,758
1306.0255215,761
1307.0266267,820
1308.027228,839
1309.0281628,829
1310.0288204,782
1311.029573,778
1312.0304011,788
1313.0312875,800
1314.0322689,789
1315.0331504,847
1316.0340003,781
1317.034883,757
1318.0353554,753
1319.0363988,771
1320.0368867,763
1321.0375633,839
1322.0382522,795
1323.0389008,791
1324.039708,757
1325.0408247,822
1326.0419557,811
1327.0429299,802
1328.0443674,829
1329.0453797,837
1330.0462687,790
1331.046878,772
1332.0476995,814
1333.0486946,767
1334.0495325,787
1335.0503396,850
1336.0510645,828
1337.0519177,802
1338.0524775,752
1339.0532002,781
1340.0537416,814
1341.054614,840
1342.0553619,779
1343.0558323,782
1344.0565101,809
1345.0568059,786
1346.0576114,787
1347.0583902,800
1348.0588784,818
1349.059838,819
1350.0606806,796
1351.0615678,819
1352.0625529,808
1353.0632304,760
1354.0634816,802
1355.0640187,792
1356.0645526,779
1357.065568,779
1358.0665918,812
1359.0674898,800
1360.0682018,750
1361.0690237,757
1362.0697613,805
1363.0714002,822
1364.0722773,849
1365.072924,758
1366.073469,776
1367.0743928,812
1368.0751768,790
1369.0764635,786
1370.0771971,758
1371.0791414,832
1372.0799932,777
1373.0820766,843
1374.0831058,803
1375.0845022,823
1376.0856877,786
1377.0867372,799
1378.0878793,763
1379.0884771,814
1380.0892049,796
1381.0905657,780
1382.0914655,783
1383.0923488,797
1384.0929258,778
1385.0934907,796
1386.094284,817
1387.0951469,795
1388.0958117,834
1389.0966887,841
1390.0978047,831
1391.0986611,800
1392.0993332,774
1393.1007091,752
1394.1014544,838
1395.1023345,795
1396.1033142,754
1397.1040486,753
1398.1046633,759
1399.1053107,819
1400.1057084,821
1401.1062611,850
1402.1071356,758
1403.1089198,835
1404.1096403,840
1405.1106497,757
1406.1118106,835
1407.1133933,801
1408.1138301,761
1409.1148626,791
1410.1157279,794
1411.1166233,751
1412.1174964,823
1413.1182859,791
1414.1196271,763
1415.1202046,844
1416.1208045,772
1417.1218182,753
1418.1226324,818
1419.1233122,836
1420.1241011,753
1421.1249006,836
1422.1251949,810
1423.1258402,804
1424.1266874,814
1425.127557,799
1426.1290958,839
1427.129943,790
1428.1307115,826
1429.131509,842
1430.1320153,823
1431.1326904,804
1432.133607,759
1433.1346452,819
1434.1356128,754
1435.1363991,827
1436.1372831,763
1437.1377669,760
1438.138459,796
1439.1395929,755
1440.1403093,821
1441.1408632,789
1442.1414915,768
1443.1423482,796
1444.1428096,778
1445.1435257,849
1446.1440634,812
1447.1444658,827
1448.1451543,786
1449.145993,800
1450.1470039,760
1451.1480253,757
1452.1493065,841
1453.1503037,779
1454.1513972,817
1455.1521591,821
1456.1529083,789
1457.1537521,825
1458.1545886,787
1459.1554824,767
1460.1562687,782
1461.1569008,799
1462.157859,754
1463.15884,787
1464.1595886,836
1465.1602578,778
1466.1611139,785
1467.1619782,760
1468.1627578,771
1469.1635797,764
1470.1641157,820
1471.164488,762
1472.1652281,836
1473.1659606,784
1474.1665395,836
1475.1674792,759
1476.1683246,751
1477.1691524,788
1478.1701106,753
1479.1708782,779
1480.1717506,795
1481.1726488,803
1482.1739595,819
1483.1746502,838
1484.1754126,781
1485.1761493,847
1486.1770795,849
1487.1779571,796
1488.1784275,826
