Timestamp,PPI
57374.2279253,785
57375.2288011,806
57376.2297929,784
57377.2304669,830
57378.2309117,784
57379.2315537,844
57380.2322596,792
57381.2328603,795
57382.2337422,776
57383.2340162,784
57384.2350762,760
57385.2361135,819
57386.2365108,756
57387.2372036,842
57388.238159,761
57389.2394562,828
57390.2403281,774
57391.2406963,822
57392.2419108,794
57393.2428397,777
57394.2438855,796
57395.2451544,825
57396.2458002,825
57397.2465177,768
57398.2475091,772
57399.2484308,784
57400.2491775,761
57401.2500085,775
57402.2512645,842
57403.2521816,829
57404.2525975,850
57405.2536943,804
57406.2550005,771
57407.256126,793
57408.2576595,822
57409.2589503,841
57410.2599858,769
57411.2616599,757
57412.2624403,776
57413.2634317,773
57414.2645598,819
57415.2655785,825
57416.2665248,814
57417.2674635,753
57418.268491,806
57419.2690765,816
57420.2700391,848
57421.2711975,752
57422.2722277,778
57423.273204,777
57424.2741787,807
57425.275114,752
57426.2759899,762
57427.2767619,759
57428.2773693,816
57429.2784846,843
57430.2790633,809
57431.2800794,759
57432.2810484,831
57433.281676,831
57434.2827413,829
57435.2835447,784
57436.2840169,780
57437.2846349,816
57438.2853949,801
57439.2858963,803
57440.2871359,825
57441.2879479,796
57442.2891582,781
57443.2903538,839
57444.2913965,783
57445.2922627,776
57446.2931599,754
57447.2935387,839
57448.2942685,778
57449.2952726,787
57450.2962903,810
57451.297392,793
57452.2984344,811
57453.2993076,751
57454.2998655,786
57455.3007794,820
57456.3016569,756
57457.302571,757
57458.3032143,818
57459.3040453,776
57460.3047291,770
57461.3052705,802
57462.3057741,770
57463.3063298,814
57464.3073219,809
57465.3090156,775
57466.3104366,797
57467.3118053,787
57468.3128708,846
57469.3146824,850
57470.3154534,780
57471.3164731,819
57472.3175909,840
57473.3186226,822
57474.3195762,764
57475.3205516,822
57476.3216717,816
57477.3222645,777
57478.3233616,832
57479.3244523,760
57480.3253924,841
57481.3264366,801
57482.3275947,751
57483.3285196,771
57484.3294074,845
57485.3308547,800
57486.3317558,825
57487.3326622,783
57488.3331977,838
57489.3341923,819
57490.3349331,807
57491.3359234,775
57492.3368185,778
57493.3378906,815
57494.3385683,815
57495.3390954,753
57496.3395791,802
57497.340784,823
57498.3418347,811
57499.3426569,761
57500.3434796,756
57501.344466,808
57502.345346,753
57503.3463316,822
57504.3473749,805
57505.3483469,849
57506.3494493,840
57507.350225,836
57508.3511816,802
57509.3521146,779
57510.3530672,808
57511.3539947,765
57512.3551614,772
57513.3561535,826
57514.3570215,809
57515.3581464,781
57516.359061,831
57517.3599624,788
57518.3609093,754
57519.3618441,831
57520.3631522,828
57521.3637648,805
57522.3649977,818
57523.3660667,833
57524.3668273,840
57525.3674498,837
57526.3679213,750
57527.3691323,829
57528.3702722,767
57529.3715804,788
57530.3732885,837
57531.3745778,776
57532.3757465,784
57533.3766307,763
57534.3775333,844
57535.3785417,792
57536.379563,758
57537.3804703,772
57538.3818984,831
57539.3830542,756
57540.3839273,795
57541.3849199,761
57542.3861762,764
57543.3873009,826
57544.3884242,782
57545.3898939,770
57546.3909777,773
57547.3916847,790
57548.3928568,772
57549.3940234,761
57550.3950015,781
57551.3959073,750
57552.3968948,817
57553.397929,821
57554.3988165,783
57555.3997594,847
57556.4007221,758
57557.4012453,812
57558.4019562,818
57559.4026598,808
57560.403063,775
57561.4035644,793
57562.4047406,817
57563.4058983,828
57564.4071905,815
57565.4083347,753
57566.4093019,845
57567.4103107,804
57568.4112067,833
57569.4120785,789
57570.4129143,763
57571.4138205,769
57572.4148712,772
57573.4158865,849
57574.4167991,805
57575.4176981,797
57576.4187114,835
57577.4196765,789
57578.4201731,819
57579.4215925,776
57580.4225485,800
57581.4230517,774
57582.4239864,818
57583.4248932,763
57584.42623,796
57585.4269446,846
57586.4277257,784
57587.4288717,774
57588.4295685,777
57589.429913,797
57590.430534,845
57591.4316157,757
57592.4321261,786
57593.4346339,774
57594.4363568,850
57595.4376996,804
57596.4389472,773
57597.440105,836
57598.4414437,778
57599.4424698,823
57600.4435081,773
57601.4444102,761
57602.445506,840
57603.4464805,845
57604.4473872,796
57605.448432,786
57606.4494879,797
57607.4505792,846
57608.4516304,812
57609.4525676,830
57610.4538046,787
57611.4547319,843
57612.4557127,841
57613.4567305,783
57614.4576611,771
57615.4586664,850
57616.4595744,822
57617.4604645,837
57618.4613537,792
57619.4618902,802
57620.462505,843
57621.4633718,817
57622.4642346,787
57623.4647953,818
57624.4653473,820
57625.4660015,825
57626.4666494,756
57627.4682453,777
57628.4698655,812
57629.4712422,791
57630.472641,829
57631.4735561,763
57632.4747222,817
57633.4755824,767
57634.4765888,760
57635.4775233,830
57636.4784491,835
57637.4791096,773
57638.4796248,778
57639.4808474,792
57640.4817899,813
57641.4825797,789
57642.483481,811
57643.4839082,772
57644.4847962,776
57645.4853655,797
57646.4867368,831
57647.4877798,834
57648.489042,849
57649.4900549,827
57650.4906042,841
57651.4910864,830
57652.4917681,784
57653.4926066,811
57654.4929128,824
57655.4940907,779
57656.4949385,765
57657.4959897,752
57658.4970448,829
57659.4980128,825
57660.4991898,825
57661.4997589,795
57662.5007887,783
57663.5016842,789
57664.502526,816
57665.5035154,790
57666.5042022,771
57667.505165,794
57668.5061461,813
57669.5071728,794
57670.5085047,831
57671.509672,750
57672.5105624,765
57673.5113292,766
57674.512171,844
57675.5131501,776
57676.5142532,807
57677.5151453,773
57678.5161751,827
57679.5165832,769
57680.5173722,831
57681.5177287,765
57682.5181919,836
57683.519451,801
57684.5210392,835
57685.5227925,827
57686.5240091,807
57687.5264339,781
57688.5273269,781
57689.5283193,793
57690.5296384,752
57691.530435,825
57692.5315007,796
57693.5324226,778
57694.5333718,759
57695.5341028,842
57696.5348907,831
57697.5358855,792
57698.5365261,812
57699.5376547,773
57700.5385031,796
57701.5392281,756
57702.5404009,770
57703.5415804,796
57704.5427363,803
57705.5436714,777
57706.5444945,793
57707.5456478,792
57708.5462629,785
57709.5468935,765
57710.5480179,799
57711.5487886,824
57712.5495424,767
57713.5499097,816
57714.5504342,767
57715.5513939,758
57716.5525476,752
57717.5538462,844
57718.5556511,786
57719.5567588,763
57720.5580855,785
57721.5591721,753
57722.5594617,848
57723.5604219,790
57724.5612447,828
57725.5621667,757
57726.5627607,849
57727.5637198,830
57728.564238,757
57729.5652043,770
57730.5663888,754
57731.5669672,837
57732.5684399,837
57733.5694933,827
57734.5703397,769
57735.5720698,843
57736.5723675,823
57737.5733998,810
57738.5746543,832
57739.5757984,837
57740.5768555,757
57741.5778069,814
57742.5786707,779
57743.5800478,806
57744.5805419,795
57745.5812459,791
57746.5820166,808
57747.5825395,753
57748.5835135,797
57749.5848317,813
57750.5862749,834
57751.5882743,835
57752.5895011,825
57753.5911485,771
57754.5922628,753
57755.5932092,802
57756.5942456,759
57757.5954546,828
57758.5963757,819
57759.5972795,789
57760.5981334,849
57761.5986444,802
57762.5995565,768
57763.6005804,801
57764.6021287,799
57765.6031867,774
57766.6035768,801
57767.6045491,841
57768.6054933,804
57769.6061744,825
57770.6065702,764
57771.6075901,819
57772.6081623,750
57773.6090368,750
57774.6097958,758
57775.6107442,768
57776.6112454,814
57777.6118045,832
57778.6125536,820
57779.613802,769
57780.6146004,847
57781.6154079,810
57782.6168465,814
57783.6180808,752
57784.6190412,846
57785.6199163,765
57786.6208622,844
57787.6217484,810
57788.6223696,826
57789.6229481,760
57790.6239936,771
57791.6250282,794
57792.625941,847
57793.6267353,802
57794.6278193,751
57795.6284264,790
57796.6294025,800
57797.6300249,845
57798.6309432,799
57799.6318409,781
57800.6329783,758
57801.6336871,758
57802.6343022,773
57803.6356974,827
57804.6366293,770
57805.6371396,754
57806.6374633,781
57807.6385441,754
57808.6399266,847
57809.6411643,834
57810.6416164,827
57811.6425772,787
57812.6437427,841
57813.6447554,770
57814.6451925,784
57815.6462004,793
57816.6470948,821
57817.6480818,753
57818.6490566,820
57819.6498857,761
57820.6509494,764
57821.6516768,787
57822.6527133,757
57823.6532538,755
57824.658496,824
57825.6954865,763
57826.6963813,818
57827.6970692,755
57828.6982151,831
57829.6992503,790
57830.7003108,825
57831.7013383,753
57832.7025396,833
57833.703461,785
57834.703826,813
57835.7046851,797
57836.7059672,827
57837.7070343,801
57838.7077512,789
57839.708563,778
57840.709434,777
57841.7101457,755
57842.711172,836
57843.7126761,780
57844.7139646,759
57845.7147248,818
57846.7152357,751
57847.7156987,803
57848.7168231,766
57849.7181973,792
57850.7196628,823
57851.7209446,761
57852.7217641,752
57853.7224619,823
57854.7236417,787
57855.7246891,764
57856.7255201,850
57857.7263428,805
57858.7275135,795
57859.728482,834
57860.7291169,755
57861.7297799,811
57862.73051,774
57863.7310887,794
57864.7319639,807
57865.73285,757
57866.7335088,815
57867.7344033,789
57868.7353571,753
57869.7372884,764
57870.7382609,793
57871.7391653,837
57872.7402992,836
57873.7410716,769
57874.7421235,756
57875.7428746,767
57876.7433146,848
57877.7441434,805
57878.7449199,753
57879.7461864,850
57880.7475831,821
57881.7484743,808
57882.7493702,828
57883.7503077,768
57884.7512432,826
57885.7517865,786
57886.7522239,785
57887.753025,759
57888.7540432,771
57889.7549882,774
57890.755796,816
57891.7564846,843
57892.7573709,751
57893.7578177,760
57894.7588846,772
57895.7597575,842
57896.7607616,769
57897.761221,823
57898.7621956,787
57899.7626897,763
57900.7633371,802
57901.764204,753
57902.7649725,758
57903.7658598,785
57904.766701,762
57905.7673155,840
57906.7683557,815
57907.7693083,842
57908.7706018,840
57909.7715337,776
57910.7725437,817
57911.7736145,781
57912.7741813,833
57913.7747049,785
57914.775716,755
57915.7766521,790
57916.7777571,813
57917.7783591,788
57918.7793978,793
57919.7805284,836
57920.781642,842
57921.782193,761
57922.7827002,779
57923.7830595,791
57924.7841846,837
57925.7847552,835
57926.7855672,819
57927.7862639,763
57928.7868361,792
57929.7879576,815
57930.7898582,842
57931.7918838,820
57932.7929796,850
57933.7938639,751
57934.7950789,759
57935.796396,776
57936.797505,827
57937.7987467,841
57938.7997858,829
57939.8009408,816
57940.8020501,781
57941.8031259,807
57942.8038179,786
57943.804838,789
57944.8058213,785
57945.8066847,826
57946.8074773,847
57947.8083541,791
57948.8092965,838
57949.8097143,787
57950.8101462,839
57951.8106775,757
57952.8112474,827
57953.8118692,813
57954.8124989,769
57955.8133531,832
57956.8140108,822
57957.8147685,750
57958.8162156,840
57959.8168885,777
57960.8181477,822
57961.8196519,779
57962.8217771,769
57963.8236408,798
57964.8253367,813
57965.827465,750
57966.8287256,769
57967.8299746,796
57968.8316174,764
57969.8333006,795
57970.8338408,846
57971.8372773,796
57972.8379157,823
57973.8389331,811
57974.8399941,844
57975.8408397,830
57976.8425276,809
57977.8446252,822
57978.8458388,786
57979.8468934,776
57980.8481812,813
57981.849871,754
57982.8517677,782
57983.8532045,758
57984.8554885,801
57985.8584286,772
57986.8598115,783
57987.8609943,765
57988.8618438,797
57989.8636148,841
57990.8648457,783
57991.8657134,821
57992.8667691,821
57993.8687893,848
57994.8703782,815
57995.871383,784
57996.8719794,837
57997.8734721,811
57998.8765843,752
57999.877271,793
58000.8780158,776
58001.8792336,790
58002.8800908,841
58003.8817183,835
58004.8825666,795
58005.8835259,813
58006.8848477,770
58007.8857744,762
58008.8864382,762
58009.8873151,791
58010.8878201,774
58011.888706,814
58012.8893002,803
58013.8901716,846
58014.8911889,843
58015.8922572,760
58016.8932729,822
58017.8942915,846
58018.8951392,837
58019.8960417,822
58020.8970554,825
58021.8980949,782
58022.8992684,778
58023.9001265,809
58024.9012626,827
58025.902207,798
58026.9032474,781
58027.9038565,762
58028.9043168,783
58029.9053569,779
58030.9064654,820
58031.9074359,819
58032.9091375,805
58033.9105586,821
58034.9117073,844
58035.9126341,764
58036.9135715,832
58037.914453,822
58038.9155572,755
58039.9167258,799
58040.9178683,812
58041.9190474,779
58042.9201788,846
58043.9211789,757
58044.9221197,840
58045.9230082,842
58046.9240845,810
58047.9251112,755
58048.9260607,793
58049.9272475,794
58050.9284317,756
58051.9293677,829
58052.9306384,826
58053.9318123,780
58054.9327397,797
58055.933896,793
58056.9348703,775
58057.9356025,763
58058.9362755,760
58059.9372787,808
58060.9380108,835
58061.9390445,810
58062.9395229,792
58063.9399113,791
58064.9407938,785
58065.9422615,750
58066.9432835,832
58067.9446761,832
58068.9458971,796
58069.9477496,761
58070.9485869,751
58071.9494785,836
58072.9500977,832
58073.9512378,831
58074.952554,763
58075.9533955,816
58076.954201,837
58077.9550733,775
58078.9561584,759
58079.9569219,771
58080.9578337,780
58081.9587272,830
58082.9597765,797
58083.9604525,848
58084.9615384,785
58085.9625667,840
58086.9638541,839
58087.9644843,770
58088.965368,768
58089.9665441,759
58090.9675672,793
58091.9686574,847
58092.9693695,795
58093.9697922,787
58094.9702449,834
58095.9709909,809
58096.9747384,777
58097.9753129,840
58098.9758297,763
58099.9774211,768
58100.9785376,759
58101.9797214,808
58102.9810564,816
58103.9822351,759
58104.9837212,767
58105.9846446,771
58106.9857998,795
58107.9867645,814
58108.9877837,793
58109.9887124,791
58110.9892854,821
58111.9901243,833
58112.9911183,765
58113.9921763,767
58114.9934719,818
58115.9942774,773
58116.9953261,814
58117.9963174,806
58118.9974163,773
58119.9981945,751
58120.9984662,828
58121.999152,826
58123.0004477,813
58124.0012146,828
58125.0021228,803
58126.0028287,820
58127.0037643,806
58128.0051038,823
58129.0056103,820
58130.0060583,775
58131.0067814,778
58132.0080594,812
58133.0114663,756
58134.0125891,808
58135.0130717,792
58136.0136583,813
58137.0150109,756
58138.0163548,777
58139.0176345,783
58140.0188543,755
58141.0198473,813
58142.020518,792
58143.0215478,824
58144.0225855,797
58145.0232584,773
58146.0237459,797
58147.0246226,834
58148.0257052,833
58149.0266474,836
58150.0275364,761
58151.0286141,824
58152.0296931,821
58153.0307373,784
58154.0317856,835
58155.0326565,756
58156.0340765,770
58157.0351418,807
58158.035939,793
58159.0371196,816
58160.038194,753
58161.0392112,848
58162.0400917,759
58163.0411054,805
58164.0420693,779
58165.0428123,807
58166.0434528,765
58167.0439212,766
58168.0451897,797
58169.0466262,805
58170.0476109,803
58171.048564,839
58172.0502593,794
58173.0511337,837
58174.0521132,790
58175.0530295,756
58176.0539867,765
58177.0551638,808
58178.0561412,848
58179.0570739,765
58180.0579873,750
58181.0590301,769
58182.0601291,777
58183.0608544,811
58184.0616345,824
58185.0624206,815
58186.0644263,816
58187.0655869,842
58188.0664961,760
58189.0675318,812
58190.0686743,756
58191.0697093,802
58192.0703191,816
58193.0715636,833
58194.0721682,793
58195.0726844,802
58196.073198,825
58197.073679,807
58198.074344,770
58199.0755488,763
58200.0769449,808
58201.0775906,754
58202.078468,825
58203.0790771,842
58204.0800011,776
58205.0807114,817
58206.0814837,808
58207.0819746,807
58208.0830574,818
58209.0840119,816
58210.0848487,753
58211.0855555,834
58212.0865379,779
58213.0876839,813
58214.0887158,768
58215.089223,760
